user_id,name,age,gender,education,location,skills,channel
27732,Christine Jones,38,Female,BSc,Bathinda,excel;django;aws;sql;nlp;communication,Newspaper
27733,James Bates,26,Female,High School,Chandigarh,sales,Newspaper
27734,Joseph Harris,53,Male,High School,Amritsar,docker;marketing;flask;communication,Facebook
27735,Denise Campbell,40,Male,BSc,Ludhiana,sql;project_management;c++,Referral
27736,Tracy Wagner,22,Male,BCom,Hoshiarpur,docker;kubernetes;accounting;sales;python,Newspaper
27737,Jeremy Erickson,54,Female,BSc,Ludhiana,python;dl;kubernetes;hr;react,WhatsApp
27738,Maria Smith,23,Female,High School,Firozpur,ml;flask,Govt_Website
27739,Jeffery Carter,19,Male,BTech,Hoshiarpur,django;java;accounting;aws;communication;ml,WhatsApp
27740,Kevin Clarke,37,Female,BSc,Mohali,nodejs;accounting;react;marketing;django;docker,WordOfMouth
27741,Raymond Hammond,31,Other,BCom,Jalandhar,django;nlp;communication;hr;sales,WordOfMouth
27742,Norma Bishop,31,Male,Diploma,Amritsar,marketing;java;flask;react,Newspaper
27743,Stacy Molina,48,Other,BSc,Bathinda,aws;dl;flask;hr;sql,Facebook
27744,Timothy Johnson,41,Female,High School,Hoshiarpur,react;kubernetes;sales,WordOfMouth
27745,Joseph Valencia,20,Female,BCom,Amritsar,java;nlp;docker;python,WhatsApp
27746,Samuel Gardner,47,Other,BTech,Firozpur,excel;python,WhatsApp
27747,Patricia Newton,19,Male,Diploma,Firozpur,kubernetes;nlp;docker;communication;java,Govt_Website
27748,Lindsey Gentry,41,Female,BTech,Bathinda,nlp;dl;accounting,Govt_Website
27749,Amy Francis,43,Female,BSc,Patiala,excel;nodejs;nlp,WhatsApp
27750,Mark Jones,51,Other,BCom,Chandigarh,django;java;accounting;dl;ml;excel,Facebook
27751,Renee Ortega,40,Other,BA,Ludhiana,accounting;react;django;ml;hr;excel,WordOfMouth
27752,Katherine Grimes,33,Female,BTech,Hoshiarpur,docker;django;excel;kubernetes,Referral
27753,Christian Mayer,45,Other,High School,Firozpur,java;dl;ml;flask,WhatsApp
27754,Kenneth Fox,19,Other,BCom,Mohali,dl;react;flask;c++;kubernetes,WhatsApp
27755,April Reed,33,Female,BSc,Firozpur,kubernetes;flask;dl;hr;react;python,WordOfMouth
27756,Melissa Lopez,19,Female,MSc,Bathinda,ml;kubernetes;project_management,WordOfMouth
27757,Erika Hall,22,Female,BA,Bathinda,c++;react;dl,WhatsApp
27758,Claire Morgan MD,42,Female,BSc,Jalandhar,accounting;flask;c++;marketing;project_management;sales,Facebook
27759,Matthew Leonard,44,Female,High School,Bathinda,accounting;dl;aws;nlp;java;ml,Referral
27760,Samantha Weiss,31,Male,BCom,Hoshiarpur,java;flask;docker,Govt_Website
27761,Sherry Savage,36,Other,BA,Mohali,nlp;python;docker,Referral
27762,Andrew Willis,24,Female,MSc,Ludhiana,docker;sales;aws;python;sql;flask,Newspaper
27763,Wesley Swanson,19,Other,MSc,Patiala,aws;hr;communication;nlp;react,WhatsApp
27764,Casey Haley,51,Female,MBA,Ludhiana,ml;hr;nodejs;django;nlp;c++,Referral
27765,James Welch,35,Female,High School,Patiala,sales;aws,Referral
27766,Daniel King,35,Male,MBA,Chandigarh,sales;ml;docker;aws;java,Newspaper
27767,Benjamin Moran,43,Female,BCom,Mohali,c++;react;docker;accounting,Govt_Website
27768,Andrew Thomas,49,Other,BA,Jalandhar,dl;sql;sales,Referral
27769,Alexander Blackburn,50,Other,BSc,Bathinda,ml;nodejs;excel;sales;communication,Newspaper
27770,Austin Kelly,39,Other,BCom,Mohali,sql;kubernetes;marketing,Referral
27771,Ryan King,41,Other,BA,Amritsar,hr;sales;marketing;communication;sql;nlp,WhatsApp
27772,Christy Olson,40,Male,MBA,Hoshiarpur,flask;ml;marketing;react;c++;hr,Facebook
27773,Ryan Cardenas,28,Female,High School,Firozpur,sql;python;kubernetes;java;dl,WordOfMouth
27774,Terry Estrada,53,Other,Diploma,Jalandhar,java;nlp;ml;communication,Facebook
27775,Karen Brown,36,Male,Diploma,Firozpur,project_management;accounting;docker;java;hr;react,WhatsApp
27776,Charles Estrada,34,Male,MBA,Chandigarh,python;docker,Newspaper
27777,Mike Scott,27,Female,BTech,Mohali,kubernetes;nodejs;django;project_management,Newspaper
27778,Erik Torres,23,Male,MBA,Bathinda,django;sql;marketing;nlp;c++,Newspaper
27779,Luis Smith,33,Other,BA,Hoshiarpur,project_management;java;django;c++;sales,Govt_Website
27780,Ashley Brown,39,Male,BTech,Patiala,sql,Facebook
27781,David Wade,27,Other,High School,Patiala,marketing;excel,Referral
27782,Thomas Goodwin,23,Male,MSc,Amritsar,accounting;communication;flask;sql;excel,Facebook
27783,Andrea Schmidt,49,Other,High School,Chandigarh,dl;java;excel;c++;django,Referral
27784,Kimberly Crawford,26,Female,Diploma,Firozpur,marketing;excel;django;dl;java,Referral
27785,Rhonda White,18,Other,Diploma,Jalandhar,hr,Facebook
27786,Richard Russell,50,Female,BTech,Ludhiana,flask;nodejs;react;marketing,Referral
27787,Justin Medina,26,Female,MSc,Firozpur,hr;nlp;flask,WhatsApp
27788,Kelly Nolan,44,Male,BA,Chandigarh,docker;java;c++;hr;python;kubernetes,Facebook
27789,Joel Jackson,54,Other,MSc,Firozpur,docker;java;nlp,Facebook
27790,Margaret Stewart,44,Other,Diploma,Ludhiana,java;flask;kubernetes;c++,Facebook
27791,Tracy Johnson,25,Female,BA,Chandigarh,docker;kubernetes;accounting;aws;sql,WhatsApp
27792,Joshua Christensen,55,Female,BSc,Patiala,c++;nlp;ml;nodejs,WordOfMouth
27793,Mark Mejia,41,Other,Diploma,Firozpur,project_management;docker;flask;marketing;aws;nlp,Govt_Website
27794,Laura Clark,25,Other,BA,Firozpur,accounting;docker;hr;sales;excel,Newspaper
27795,Samuel Taylor,34,Male,Diploma,Hoshiarpur,excel;communication;hr;nodejs;accounting;sales,WordOfMouth
27796,Allison Mitchell,50,Other,MBA,Bathinda,marketing;python;excel;sql;flask;dl,Facebook
27797,Anthony Williams,47,Other,MSc,Firozpur,accounting;aws;flask;nodejs;python;c++,Referral
27798,Ashley Singh,32,Female,High School,Hoshiarpur,excel;react;kubernetes;nodejs,WhatsApp
27799,Louis Johnson,54,Other,MSc,Bathinda,marketing;docker;project_management;ml,Newspaper
27800,Cindy Mora,27,Female,BTech,Chandigarh,react;nodejs;hr;c++;aws;communication,WordOfMouth
27801,Wesley Gutierrez,54,Other,BCom,Hoshiarpur,nodejs;kubernetes,WhatsApp
27802,David Palmer,41,Female,MBA,Hoshiarpur,python,WordOfMouth
27803,Jessica Benson,28,Other,BSc,Patiala,aws;docker;communication;java;c++;dl,Referral
27804,Glenn Mann,42,Male,High School,Jalandhar,docker;dl;flask;kubernetes;project_management;java,Newspaper
27805,Wesley Smith,48,Other,BCom,Hoshiarpur,marketing,Facebook
27806,Albert Forbes,32,Female,MBA,Jalandhar,marketing;dl;excel;flask;kubernetes;django,Govt_Website
27807,Stephen Martin,48,Female,BSc,Patiala,ml;django,Referral
27808,Brian Gutierrez,51,Male,BTech,Amritsar,hr;python;nlp;aws;sql,Facebook
27809,Jesse Cameron,18,Other,BCom,Jalandhar,sql,WordOfMouth
27810,Austin James,53,Female,BCom,Chandigarh,aws;nlp,Facebook
27811,Morgan Burch,36,Other,High School,Ludhiana,kubernetes;excel;flask,Newspaper
27812,Chase Silva,38,Other,BA,Chandigarh,ml,WordOfMouth
27813,Gina Hunter,23,Female,BA,Chandigarh,dl;hr;project_management;flask,Govt_Website
27814,Christopher Carpenter,23,Other,BCom,Chandigarh,communication;c++,Govt_Website
27815,Christine Parks,37,Other,BCom,Mohali,aws,Facebook
27816,Ashley Johnson,31,Female,Diploma,Patiala,python;dl;react;c++;aws;project_management,Facebook
27817,Philip Whitehead,40,Male,MSc,Ludhiana,docker;project_management;excel;kubernetes;hr,Govt_Website
27818,Justin Peters,23,Female,High School,Patiala,python;sales,WordOfMouth
27819,Derek Johnson,35,Other,BA,Bathinda,project_management;excel;nodejs;kubernetes;java,Newspaper
27820,Katherine Hines,40,Male,MBA,Patiala,kubernetes,Newspaper
27821,Sierra Erickson,38,Other,BTech,Ludhiana,hr;nodejs,WhatsApp
27822,Timothy Villegas,28,Male,BA,Mohali,docker,WhatsApp
27823,Jacqueline Byrd,32,Female,BTech,Hoshiarpur,flask,WordOfMouth
27824,Mrs. Deborah Carney,46,Female,Diploma,Patiala,excel;c++;accounting;sales;dl,Facebook
27825,Douglas Williams,40,Female,BA,Amritsar,react;flask;dl;sql,Govt_Website
27826,Russell Barr DDS,44,Female,BA,Hoshiarpur,react;sql;ml;accounting;java,Newspaper
27827,Meagan Mckinney,19,Male,MBA,Firozpur,nlp;flask,Referral
27828,Denise Valdez,50,Female,MSc,Mohali,c++;dl;aws;docker;nlp,Govt_Website
27829,Ralph Bell,36,Other,BCom,Mohali,nodejs;hr,WhatsApp
27830,Hannah Hale,18,Female,BA,Firozpur,project_management;docker;hr;dl,Govt_Website
27831,Jackie Petty,40,Other,Diploma,Ludhiana,hr,Newspaper
27832,Steven Daniels,26,Other,Diploma,Bathinda,nlp;flask;java;django;excel,Govt_Website
27833,Rachel Arnold,44,Female,High School,Amritsar,project_management;sql;python;nodejs;excel,WhatsApp
27834,Isaac Mitchell,45,Male,High School,Bathinda,react;excel;sales;django;marketing,WordOfMouth
27835,Anne Gonzalez,28,Male,BSc,Mohali,kubernetes;dl;docker;react;python,Facebook
27836,Barbara Allen,31,Other,MBA,Ludhiana,ml;nodejs,Facebook
27837,Brandy Good,20,Female,MBA,Firozpur,dl;marketing;ml;django,Referral
27838,Alyssa Morris,55,Male,BSc,Ludhiana,marketing,Referral
27839,Brianna Myers,55,Female,BSc,Amritsar,excel,Facebook
27840,Maria Merritt,19,Other,MBA,Chandigarh,project_management;docker;react;hr,WordOfMouth
27841,Joseph Chambers,21,Other,High School,Bathinda,dl;ml;sql;aws,Govt_Website
27842,Gerald Olsen,32,Other,High School,Firozpur,flask;docker;project_management;nodejs,Referral
27843,Samantha Mcgee,48,Other,MSc,Hoshiarpur,dl,WhatsApp
27844,William Osborn,49,Female,MSc,Firozpur,excel;java;kubernetes,Govt_Website
27845,Jonathan Diaz,42,Other,BTech,Patiala,communication,Newspaper
27846,Michael Anderson,49,Other,BA,Firozpur,nodejs,Facebook
27847,Barbara Odonnell,51,Male,BSc,Patiala,java,Govt_Website
27848,Nicholas Parrish,38,Male,Diploma,Jalandhar,nodejs;python;hr;sql;sales,WhatsApp
27849,Kayla Wright,25,Male,BA,Bathinda,react;project_management;c++;kubernetes;accounting,WhatsApp
27850,Megan Williams,23,Male,High School,Bathinda,java;django,Referral
27851,Richard Lopez,36,Male,BA,Firozpur,marketing;aws;django;flask;c++,WordOfMouth
27852,Sandra Powers,40,Other,BTech,Bathinda,dl;django;nlp;docker,Referral
27853,Jackie Ward,50,Female,Diploma,Firozpur,hr;nodejs,Newspaper
27854,Mr. Thomas Doyle,26,Female,MSc,Jalandhar,django;aws;marketing;accounting;python;project_management,WhatsApp
27855,Marcus Hughes,18,Male,MBA,Bathinda,sales,Facebook
27856,Vincent Grimes,42,Other,BTech,Mohali,accounting;nodejs;django;dl;react,Newspaper
27857,Megan Dunlap,49,Female,High School,Mohali,sql;flask,WordOfMouth
27858,Tammy Thomas,30,Male,BCom,Jalandhar,django,Newspaper
27859,Howard Wilson,25,Male,BCom,Amritsar,marketing,WordOfMouth
27860,Lisa Young,55,Female,High School,Firozpur,nlp,Referral
27861,Martin Oliver,39,Male,BCom,Hoshiarpur,react;dl,Referral
27862,Tracey Daniels,42,Male,BCom,Jalandhar,nodejs;sql;aws,Referral
27863,Zachary Gibbs,25,Male,High School,Jalandhar,excel;accounting;communication;ml;sales;flask,Newspaper
27864,Christian Moreno,53,Other,High School,Jalandhar,excel,Referral
27865,Brittany Solis,43,Other,BCom,Hoshiarpur,accounting;sales;dl,WhatsApp
27866,Philip Love,26,Other,BSc,Patiala,docker;java;kubernetes;react;project_management,WhatsApp
27867,Jennifer Glass,30,Other,BSc,Chandigarh,nlp;communication;c++;kubernetes;aws,Facebook
27868,Tanya Spears,41,Other,MSc,Chandigarh,flask;docker;communication;accounting;project_management,Govt_Website
27869,James Cox,33,Female,Diploma,Hoshiarpur,python;nodejs;aws;kubernetes;dl,WordOfMouth
27870,Mary Torres,49,Male,High School,Chandigarh,sql;flask;django;c++,Referral
27871,Eric Long,22,Other,MSc,Jalandhar,accounting,WhatsApp
27872,Logan Garcia,34,Male,BCom,Chandigarh,project_management,Govt_Website
27873,Vanessa Scott,42,Female,BCom,Patiala,project_management;python;kubernetes,Govt_Website
27874,Hailey Walters,29,Other,BSc,Patiala,python;aws;react,Facebook
27875,Alexander Hunt,40,Female,BSc,Ludhiana,java;kubernetes;project_management;nodejs,WhatsApp
27876,Brandon Brown,21,Male,BA,Chandigarh,accounting;project_management;java;kubernetes,WordOfMouth
27877,Thomas Pratt,34,Female,BCom,Chandigarh,react;marketing,WhatsApp
27878,Kyle Walker,29,Female,BTech,Bathinda,java;nlp;nodejs;sales;project_management,Facebook
27879,Richard Hopkins,41,Other,Diploma,Firozpur,excel;django;nlp;sql,Facebook
27880,Nicholas Barton,27,Other,BSc,Bathinda,dl;project_management;hr;react;docker,Govt_Website
27881,Zachary Taylor,29,Male,BA,Jalandhar,project_management;nlp;docker;excel;django;accounting,WhatsApp
27882,Jennifer Glenn,48,Other,High School,Patiala,ml,WhatsApp
27883,Tiffany Hernandez,25,Other,Diploma,Patiala,nodejs;docker;kubernetes;accounting;dl;marketing,Newspaper
27884,Amanda Thomas,52,Female,MSc,Jalandhar,project_management;nlp;sales;ml;sql;docker,WordOfMouth
27885,Curtis Kaufman,31,Male,High School,Ludhiana,flask,Newspaper
27886,Carla Shields,34,Other,Diploma,Hoshiarpur,django;react;accounting;python,WordOfMouth
27887,Steven Ware,32,Male,MSc,Ludhiana,ml;aws;dl;marketing,WhatsApp
27888,Richard Miller,21,Female,Diploma,Chandigarh,python;ml;flask,Newspaper
27889,Thomas Contreras,23,Other,MSc,Bathinda,nodejs;excel,Newspaper
27890,Mr. Nathan Young,50,Male,BCom,Chandigarh,marketing;excel;accounting;dl;nodejs,WhatsApp
27891,Cheyenne Miller,32,Female,BCom,Mohali,docker;sales;aws,WhatsApp
27892,Gabriela Blevins,49,Male,BSc,Ludhiana,hr;flask;marketing;python;sql,Newspaper
27893,Eric Hudson,37,Female,BA,Amritsar,nodejs;c++;excel;ml,WordOfMouth
27894,Shelley Massey,55,Male,Diploma,Hoshiarpur,hr;c++,Newspaper
27895,Teresa Padilla,29,Female,High School,Patiala,flask;communication;sql;docker;nlp;project_management,Referral
27896,Bobby Black,55,Male,Diploma,Hoshiarpur,excel;c++;nodejs;communication;sales,Newspaper
27897,Adrian Castro,50,Other,MBA,Patiala,dl,Newspaper
27898,Mr. James Roberts,48,Other,BSc,Firozpur,django;java;dl;excel,WordOfMouth
27899,Justin Hardin,47,Female,MBA,Mohali,c++,Referral
27900,Mr. Robert Edwards,33,Male,MBA,Patiala,sales;python;react;java;accounting;communication,Govt_Website
27901,Patricia Stewart,40,Male,High School,Amritsar,accounting;dl;nodejs;aws;react;sales,WordOfMouth
27902,Andrea Simmons,43,Other,MSc,Amritsar,react;hr,WhatsApp
27903,Shirley Hughes,53,Female,BA,Firozpur,react,Govt_Website
27904,Jacob Morgan,36,Other,MSc,Mohali,ml;nodejs;communication;java,Newspaper
27905,Angela White,48,Male,BSc,Mohali,nlp;dl;django,WordOfMouth
27906,Stacy Boyd,44,Male,Diploma,Ludhiana,excel;sales;flask;dl;hr,Newspaper
27907,Christopher Lewis,43,Female,BCom,Firozpur,c++;flask,Facebook
27908,Richard Franklin,47,Male,MBA,Ludhiana,aws;java;ml,WordOfMouth
27909,Sandra Everett,24,Male,MSc,Hoshiarpur,react,Newspaper
27910,Isaac Murillo,48,Male,Diploma,Patiala,sales;nodejs,WhatsApp
27911,Brandon Lewis,42,Male,Diploma,Jalandhar,communication;sales;java;marketing,Facebook
27912,Ernest Ramirez,40,Male,MBA,Jalandhar,excel;sales;react;flask,Facebook
27913,Cesar Grant,50,Male,BA,Amritsar,docker;dl;aws,Referral
27914,Kenneth Rich,46,Other,High School,Jalandhar,nodejs;flask,Govt_Website
27915,Danny Hogan,49,Other,Diploma,Patiala,aws;python;marketing,Referral
27916,Gabriela Simmons,48,Female,MBA,Patiala,sql;aws;docker,Newspaper
27917,Shawn Dunn,48,Other,High School,Hoshiarpur,java;marketing;dl;ml,Newspaper
27918,Diane Delgado,27,Male,BTech,Patiala,java;c++;python;accounting;django,WhatsApp
27919,Diana Boyle,25,Female,BA,Patiala,kubernetes;c++,WhatsApp
27920,Bryan Murray,44,Other,MBA,Mohali,java,WordOfMouth
27921,Dalton Mcgrath,46,Female,BSc,Ludhiana,c++;aws;hr;java;docker,Govt_Website
27922,John Lowery,46,Female,BTech,Firozpur,java;nodejs,Govt_Website
27923,Jeremy Rodriguez,42,Female,Diploma,Amritsar,accounting,WhatsApp
27924,John Warren,55,Male,Diploma,Jalandhar,accounting;sql;flask;java,WordOfMouth
27925,Joshua Jones,19,Female,MBA,Firozpur,sales,Newspaper
27926,Gary Thomas,44,Male,BTech,Hoshiarpur,react;python;java,WordOfMouth
27927,Scott Pacheco,49,Male,BTech,Firozpur,sql;c++;sales;accounting;marketing;react,Newspaper
27928,Emily Kelley,51,Male,BSc,Jalandhar,communication;nlp;accounting;python,WhatsApp
27929,Michele Martinez,34,Other,BSc,Amritsar,project_management,WhatsApp
27930,Brandi White,43,Female,High School,Mohali,ml;project_management;marketing;aws,WhatsApp
27931,Julie Cantrell,25,Male,BCom,Bathinda,project_management;c++;docker,WhatsApp
27932,Mindy Mcdaniel,42,Male,Diploma,Ludhiana,marketing,WhatsApp
27933,John Harris,47,Other,BA,Amritsar,nodejs;dl;django;accounting;flask;excel,Facebook
27934,Jim Weaver,23,Female,BSc,Bathinda,java;project_management;communication,Facebook
27935,Angela Leonard,33,Male,BTech,Ludhiana,nlp;accounting;dl,WhatsApp
27936,Jordan Watson,26,Female,BA,Firozpur,c++;accounting;react;marketing;sales,Newspaper
27937,Katie Cruz,23,Female,BTech,Mohali,dl;python;kubernetes,Newspaper
27938,Megan Harper,31,Other,BA,Amritsar,nlp;python;docker;java;communication;sales,WordOfMouth
27939,Justin Ward,42,Other,BCom,Jalandhar,nodejs;c++;marketing;accounting;hr,WordOfMouth
27940,Thomas Ellis,53,Female,BCom,Ludhiana,aws,Newspaper
27941,William Fisher,35,Other,Diploma,Jalandhar,python,WordOfMouth
27942,Amanda Braun,27,Male,BA,Amritsar,nlp,Newspaper
27943,Mitchell Pitts,45,Other,High School,Patiala,dl;flask;aws;excel,WordOfMouth
27944,Stacey Rodriguez,32,Male,High School,Hoshiarpur,project_management,WordOfMouth
27945,Susan Jensen,18,Female,MBA,Ludhiana,kubernetes;python;excel;react,Referral
27946,Nicholas Perez,38,Female,Diploma,Bathinda,python,Referral
27947,William Peterson,49,Female,High School,Chandigarh,excel;project_management;python,Newspaper
27948,Daniel Chavez,21,Male,BTech,Patiala,ml;c++;sql,Facebook
27949,Anita Liu,33,Female,MSc,Jalandhar,python;docker;ml;flask,Newspaper
27950,Jessica Cooper,50,Other,BSc,Jalandhar,nlp;react;excel;django,WordOfMouth
27951,Heather Jackson,37,Other,BCom,Ludhiana,django;c++;docker;excel;nodejs,Govt_Website
27952,Paul Gonzalez,19,Male,BCom,Jalandhar,nlp;flask,Govt_Website
27953,Emily House,49,Other,MBA,Mohali,react;c++;hr;python;excel;marketing,Govt_Website
27954,Colleen Ramirez,26,Female,BTech,Patiala,django;nlp;react;nodejs;docker;marketing,Facebook
27955,Alyssa Cooper,18,Male,Diploma,Amritsar,dl;project_management;python;ml;nodejs;react,Newspaper
27956,Jocelyn Tanner,25,Other,BTech,Mohali,communication,WhatsApp
27957,Mark Miller,22,Male,Diploma,Hoshiarpur,accounting;c++,Referral
27958,Brenda Mcfarland,27,Female,BSc,Amritsar,project_management;nodejs;excel;django;accounting;nlp,WhatsApp
27959,Jacqueline Hammond DDS,19,Male,High School,Ludhiana,java;aws,Newspaper
27960,Corey Mclean,36,Female,BSc,Patiala,java;docker,Facebook
27961,Kaitlyn Brown,45,Male,BSc,Ludhiana,c++,Referral
27962,Christina Sanders,50,Other,MSc,Firozpur,flask;nlp;accounting;ml,Facebook
27963,Crystal Wood,28,Female,BSc,Hoshiarpur,django;marketing;sales,Referral
27964,Shelly Byrd,24,Female,Diploma,Hoshiarpur,excel;accounting,Referral
27965,Amanda Franklin,48,Female,BA,Amritsar,ml;c++;docker;aws,Facebook
27966,Amber Hardy,29,Female,BCom,Patiala,python;react;c++;hr;project_management,Facebook
27967,Jacqueline Guzman,49,Female,MBA,Chandigarh,ml;hr;marketing,Newspaper
27968,Robert Mata,32,Female,BTech,Bathinda,project_management,Govt_Website
27969,Joshua Porter,38,Other,MBA,Ludhiana,sales;accounting;kubernetes;marketing,Newspaper
27970,Janet Martinez,45,Other,BCom,Hoshiarpur,nodejs;communication;sales;dl,Govt_Website
27971,Andrew Ford,31,Female,MBA,Mohali,nodejs,Referral
27972,Tiffany Montgomery,44,Other,High School,Mohali,marketing;sql;communication;react,Referral
27973,Melissa Harmon,40,Female,Diploma,Ludhiana,ml;sales;excel;dl;accounting;nlp,WordOfMouth
27974,Lisa Chapman DVM,19,Male,BCom,Ludhiana,excel;project_management;kubernetes;docker;nodejs,Govt_Website
27975,Nathan Jones,33,Other,MSc,Amritsar,c++;project_management;sql;communication;hr,Govt_Website
27976,Cody Stewart,23,Female,Diploma,Jalandhar,react;nodejs,WordOfMouth
27977,Jody Pugh,25,Male,BTech,Hoshiarpur,hr;flask;accounting;ml,WhatsApp
27978,Noah Holland,54,Female,MBA,Mohali,ml;dl;docker;marketing,Referral
27979,Madeline Bailey,22,Female,BA,Hoshiarpur,marketing;django;excel;flask,WhatsApp
27980,Ryan Richardson,36,Female,MBA,Mohali,c++;dl;flask,WhatsApp
27981,Erica Potter,50,Female,MSc,Mohali,react;nodejs;aws,Govt_Website
27982,Keith Allen,48,Other,Diploma,Mohali,dl,WordOfMouth
27983,Mark Martin,38,Other,MBA,Mohali,ml;c++;aws;hr;java,Newspaper
27984,Deborah Leblanc,48,Male,High School,Ludhiana,c++;hr,WhatsApp
27985,Julie Long,23,Male,High School,Amritsar,dl;react;marketing;sql;kubernetes,WhatsApp
27986,Chad Greene,36,Other,Diploma,Bathinda,dl;nodejs;marketing;excel,Facebook
